MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,MoSold,SaleType,SaleCondition,SalePrice,TotalSF,Age,RemodAge,TotalBath,TotalPorchSF
45,126316.83027522935,50.0,6130,164754.81837837838,180183.74675819985,176938.0475285171,124834.05172413793,184495.49206349207,180921.19574454066,5,6,171483.95617879054,149422.17727272728,149803.17289719626,156958.24311926606,0.0,3,3,132291.07534246575,3,3,165652.29590766,161573.06818181818,784,0,4,1,186810.63745318353,784,2,1,4,5,183429.14705882352,0,103317.28395061729,0.0,103317.28395061729,0,0,5,173401.8366219416,175202.21953255427,109500,1568,84,58,2.0,116
20,191004.99478714162,65.0,8529,206101.6652892562,180183.74675819985,176938.0475285171,186555.7966101695,184495.49206349207,175985.4779614325,7,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,4,3,225230.44204018547,4,3,165652.29590766,235413.72009569377,20,1434,5,1,186810.63745318353,1434,3,1,4,6,183429.14705882352,3,202892.65632183908,2001.0,202068.86966824645,2,3,4,173401.8366219416,175202.21953255427,189000,2888,8,8,2.0,329
60,191004.99478714162,80.0,28698,239833.36585365853,203661.11111111112,223854.6170212766,212565.42857134558,184495.49206349207,210051.76404494382,5,5,180921.19589142335,175942.37962962964,168112.38732394367,156958.24311926606,0.0,3,3,225230.44204018547,3,4,257689.80597014926,151852.7027027027,249,0,3,1,186810.63745318353,2126,3,1,3,7,144240.64705882352,0,202892.65632183908,1967.0,240052.6903409091,2,3,6,173401.8366219416,146526.62376237623,185000,3139,42,42,3.0,711
160,214014.06153846154,24.0,2544,164754.81837837838,180183.74675819985,176938.0475285171,225379.83720930232,184495.49206349207,210051.76404494382,7,5,171483.95617879054,149422.17727272728,149803.17289719626,156958.24311926606,0.0,4,3,225230.44204018547,4,3,165652.29590766,170670.57674418605,0,600,5,1,186810.63745318353,1223,2,1,4,4,183429.14705882352,0,134091.16279069768,2005.0,202068.86966824645,2,3,7,173401.8366219416,175202.21953255427,147400,1743,1,1,2.5,166
20,191004.99478714162,80.0,11900,206101.6652892562,180183.74675819985,181623.4258555133,145847.08,184495.49206349207,175985.4779614325,6,5,171483.95617879054,163077.45045045044,167661.5652173913,204691.87191011236,387.0,3,3,149805.714511041,3,3,165652.29590766,146889.24812030076,1040,352,3,1,122196.89361702128,1392,3,1,3,6,183429.14705882352,4,202892.65632183908,1957.0,202068.86966824645,2,3,6,173401.8366219416,175202.21953255427,166000,2784,51,51,2.5,192
160,214014.06153846154,30.0,3180,164754.81837837838,180183.74675819985,176938.0475285171,225379.83720930232,184495.49206349207,210051.76404494382,7,5,171483.95617879054,149422.17727272728,149803.17289719626,156958.24311926606,0.0,3,3,225230.44204018547,4,3,165652.29590766,170670.57674418605,0,600,5,1,186810.63745318353,1200,2,1,4,4,183429.14705882352,0,134091.16279069768,2005.0,202068.86966824645,2,3,6,173401.8366219416,175202.21953255427,151000,1720,1,1,2.5,166
60,191004.99478714162,44.0,9548,206101.6652892562,180183.74675819985,223854.6170212766,197965.77333333335,184495.49206349207,210051.76404494382,7,6,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,223.0,4,3,225230.44204018547,4,3,165652.29590766,235413.72009569377,483,458,5,1,186810.63745318353,1829,3,1,4,7,183429.14705882352,3,202892.65632183908,2003.0,202068.86966824645,2,3,1,173401.8366219416,175202.21953255427,237000,2770,7,7,3.5,231
20,191004.99478714162,100.0,10004,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,6,6,171483.95617879054,163077.45045045044,168112.38732394367,204691.87191011236,180.0,3,3,149805.714511041,3,3,165652.29590766,146889.24812030076,196,975,3,1,186810.63745318353,1516,3,1,3,6,183429.14705882352,0,202892.65632183908,1964.0,202068.86966824645,2,3,2,173401.8366219416,175202.21953255427,167000,3032,45,45,1.5,152
20,191004.99478714162,75.0,7875,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,5,6,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,136.0,3,3,149805.714511041,3,3,165652.29590766,146889.24812030076,572,572,4,1,186810.63745318353,1144,3,1,3,6,183429.14705882352,0,202892.65632183908,1961.0,142156.42314049587,2,3,9,173401.8366219416,175202.21953255427,139950,2288,47,47,2.0,0
20,191004.99478714162,60.0,9600,164754.81837837838,180183.74675819985,176938.0475285171,136793.13513513515,184495.49206349207,175985.4779614325,4,7,171483.95617879054,213732.90097087377,167661.5652173913,156958.24311926606,0.0,3,3,149805.714511041,4,3,165652.29590766,149493.6554054054,442,625,3,1,186810.63745318353,1067,2,1,4,4,144240.64705882352,0,202892.65632183908,1996.0,142156.42314049587,2,3,2,173401.8366219416,175202.21953255427,128000,2134,60,15,2.0,290
30,126316.83027522935,90.0,8100,164754.81837837838,180183.74675819985,176938.0475285171,128225.30088495575,184495.49206349207,175985.4779614325,5,6,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,3,3,132291.07534246575,3,3,165652.29590766,146889.24812030076,338,1221,4,1,186810.63745318353,1559,2,1,3,5,144240.64705882352,0,134091.16279069768,1948.0,142156.42314049587,2,3,6,143973.2558139535,175202.21953255427,153500,3118,59,34,2.0,346
160,126316.83027522935,21.0,1680,164754.81837837838,180183.74675819985,176938.0475285171,180921.07210896522,184495.49206349207,210051.76404494382,6,5,171483.95617879054,163077.45045045044,167661.5652173913,204691.87191011236,158.0,3,3,149805.714511041,3,3,165652.29590766,149493.6554054054,330,153,3,1,186810.63745318353,987,2,1,3,5,183429.14705882352,0,134091.16279069768,1973.0,142156.42314049587,1,3,11,173401.8366219416,175202.21953255427,100000,1470,35,35,2.5,0
20,191004.99478714162,75.0,9525,164754.81837837838,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,175985.4779614325,5,6,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,3,3,225230.44204018547,4,3,165652.29590766,170670.57674418605,0,1099,5,1,186810.63745318353,1099,3,1,4,6,183429.14705882352,0,202892.65632183908,1999.0,142156.42314049587,1,3,6,173401.8366219416,175202.21953255427,144000,2198,13,2,1.5,278
50,191004.99478714162,70.0,11767,164754.81837837838,180183.74675819985,176938.0475285171,128219.7,184495.49206349207,143116.74025974027,5,6,171483.95617879054,149422.17727272728,149803.17289719626,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,149493.6554054054,352,416,5,1,186810.63745318353,1200,3,1,3,6,183429.14705882352,0,134091.16279069768,1946.0,142156.42314049587,1,3,5,173401.8366219416,175202.21953255427,130500,1968,62,13,1.0,0
70,180921.11594267408,60.0,12155,206101.6652892562,180183.74675819985,176938.0475285171,142591.3622146014,184495.49206349207,210051.76404494382,6,8,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,3,132291.07534246575,3,3,165652.29590766,149493.6554054054,156,516,3,0,186810.63745318353,1482,4,1,2,7,183429.14705882352,0,134091.16279069768,1934.0,142156.42314049587,1,3,3,173401.8366219416,175202.21953255427,140000,2154,83,58,2.0,254
70,126316.83027522935,60.0,10440,164754.81837837838,180183.74675819985,176938.0475285171,128225.30088495575,184495.49206349207,210051.76404494382,5,8,171483.95617879054,149422.17727272728,149803.17289719626,156958.24311926606,0.0,3,3,225230.44204018547,3,3,165652.29590766,170670.57674418605,0,650,4,1,186810.63745318353,1539,3,1,4,8,183429.14705882352,1,134091.16279069768,1983.0,142156.42314049587,2,4,6,173401.8366219416,175202.21953255427,157500,2189,104,6,2.0,216
80,191004.99478714162,82.0,9020,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,166703.38461538462,6,7,171483.95617879054,163077.45045045044,167661.5652173913,204691.87191011236,183.0,3,3,149805.714511041,3,3,257689.80597014926,146889.24812030076,312,276,3,1,186810.63745318353,1165,3,1,3,6,183429.14705882352,0,202892.65632183908,1966.0,202068.86966824645,2,4,5,173401.8366219416,175202.21953255427,174900,2292,42,42,2.5,129
90,191004.99478714162,80.0,8000,164754.81837837838,180183.74675819985,181623.4258555133,145847.08,135091.66666666666,175985.4779614325,5,4,171483.95617879054,194573.0,195817.99913930017,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,170670.57674418605,0,1800,5,0,186810.63745318353,1800,6,2,3,10,183429.14705882352,0,103317.28395061729,0.0,103317.28395061729,0,0,7,173401.8366219416,175202.21953255427,141000,3600,46,46,2.0,0
50,126316.83027522935,100.0,12665,206101.6652892562,180183.74675819985,176938.0475285171,128225.30088495575,135091.66666666666,143116.74025974027,5,8,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,3,132291.07534246575,3,3,192789.65789473685,170670.57674418605,0,876,4,1,186810.63745318353,1416,4,1,3,7,183429.14705882352,4,134091.16279069768,1949.0,142156.42314049587,3,3,6,173401.8366219416,175202.21953255427,153900,2292,93,58,1.5,612
85,191004.99478714162,71.0,16647,206101.6652892562,180183.74675819985,223854.6170212766,136793.13513513515,180921.19589040696,135074.48648648648,5,5,171483.95617879054,163077.45045045044,167661.5652173913,156958.24311926606,0.0,3,3,149805.714511041,4,3,257689.80597014926,161573.06818181818,1390,0,3,1,186810.63745318353,1701,3,1,3,6,144240.64705882352,3,180220.2185336898,1975.0,240052.6903409091,2,3,1,173401.8366219416,175202.21953255427,171000,3091,32,26,3.0,0
60,191004.99478714162,75.0,9317,164754.81837837838,180183.74675819985,176938.0475285171,186555.7966101695,184495.49206349207,210051.76404494382,7,5,171483.95617879054,163077.45045045044,167661.5652173913,204691.87191011236,137.0,4,3,225230.44204018547,4,3,165652.29590766,161573.06818181818,513,227,5,1,186810.63745318353,1775,3,1,4,7,183429.14705882352,3,202892.65632183908,1993.0,142156.42314049587,2,3,7,173401.8366219416,175202.21953255427,213000,2515,16,16,3.5,498
20,191004.99478714162,36.0,15523,206101.6652892562,180183.74675819985,223854.6170212766,197965.77333333335,184495.49206349207,175985.4779614325,5,6,171483.95617879054,163077.45045045044,168112.38732394367,156958.24311926606,0.0,3,3,149805.714511041,3,3,206643.42081447964,149493.6554054054,460,404,5,1,186810.63745318353,864,3,1,3,5,183429.14705882352,2,202892.65632183908,1972.0,142156.42314049587,1,3,8,173401.8366219416,175202.21953255427,133500,1728,37,37,2.0,0
50,191004.99478714162,75.0,45600,239833.36585365853,143104.07936507938,176938.0475285171,212565.42857134558,184495.49206349207,143116.74025974027,6,8,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,3,132291.07534246575,3,3,165652.29590766,170670.57674418605,0,907,3,1,186810.63745318353,2358,5,1,3,10,183429.14705882352,4,134091.16279069768,1908.0,142156.42314049587,2,2,9,173401.8366219416,175202.21953255427,240000,3265,100,11,3.0,701
80,191004.99478714162,80.0,9600,164754.81837837838,180183.74675819985,177934.5744680851,180921.19589041636,142475.4814814815,166703.38461538462,6,7,218876.93356643355,175942.37962962964,168112.38732394367,204691.87191011236,360.0,4,4,149805.714511041,3,3,165652.29590766,170670.57674418605,0,528,5,1,186810.63745318353,1855,3,1,3,7,183429.14705882352,3,202892.65632183908,1976.0,202068.86966824645,2,3,8,173401.8366219416,175202.21953255427,187000,2383,31,13,2.5,213
120,126316.83027522935,36.0,4435,164754.81837837838,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,175985.4779614325,6,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,170.0,4,3,225230.44204018547,4,3,206643.42081447964,235413.72009569377,659,189,5,1,186810.63745318353,848,1,1,4,3,183429.14705882352,0,202892.65632183908,2003.0,240052.6903409091,2,3,11,173401.8366219416,175202.21953255427,131500,1696,4,4,2.0,140
120,191004.99478714162,43.0,3196,164754.81837837838,180183.74675819985,176938.0475285171,180921.82917644543,184495.49206349207,175985.4779614325,8,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,40.0,4,3,225230.44204018547,4,3,257689.80597014926,170670.57674418605,0,1273,5,1,186810.63745318353,1456,2,1,4,7,183429.14705882352,3,202892.65632183908,2003.0,240052.6903409091,2,3,5,173401.8366219416,175202.21953255427,215000,2729,3,3,2.0,163
75,191004.99478714162,53.0,7128,164754.81837837838,180183.74675819985,176938.0475285171,210624.72549019608,184495.49206349207,180921.19589040874,7,5,171483.95617879054,149422.17727272728,149803.17289719626,156958.24311926606,0.0,3,4,149805.714511041,3,3,165652.29590766,146889.24812030076,364,554,4,1,186810.63745318353,1646,4,1,3,7,183429.14705882352,4,134091.16279069768,1941.0,142156.42314049587,1,3,8,173401.8366219416,175202.21953255427,164000,2564,66,57,2.0,126
80,191004.99478714162,73.0,12095,206101.6652892562,180183.74675819985,181623.4258555133,145847.08,184495.49206349207,166703.38461538462,6,6,171483.95617879054,149422.17727272728,167661.5652173913,204691.87191011236,115.0,3,4,149805.714511041,3,3,257689.80597014926,146889.24812030076,564,563,3,1,186810.63745318353,1445,3,1,3,7,183429.14705882352,2,202892.65632183908,1964.0,202068.86966824645,2,3,8,173401.8366219416,175202.21953255427,158000,2572,45,45,1.5,180
20,191004.99478714162,102.0,17920,164754.81837837838,180183.74675819985,176938.0475285171,136793.13513513515,184495.49206349207,175985.4779614325,5,4,218876.93356643355,149841.64563106795,168112.38732394367,156958.24311926606,0.0,3,3,149805.714511041,3,3,192789.65789473685,161573.06818181818,306,372,3,1,186810.63745318353,1779,3,1,3,6,183429.14705882352,4,202892.65632183908,1955.0,142156.42314049587,2,3,7,173401.8366219416,146526.62376237623,170000,3542,51,32,2.5,730
20,191004.99478714162,71.0,6897,206101.6652892562,180183.74675819985,181623.4258555133,136793.13513513515,184495.49206349207,175985.4779614325,5,8,171483.95617879054,163077.45045045044,167661.5652173913,156958.24311926606,0.0,3,4,149805.714511041,3,3,165652.29590766,161573.06818181818,659,381,5,1,186810.63745318353,1040,3,1,3,6,183429.14705882352,0,134091.16279069768,1962.0,142156.42314049587,1,3,4,173401.8366219416,175202.21953255427,127000,2080,48,0,2.5,104
80,191004.99478714162,70.0,10970,206101.6652892562,203661.11111111112,176938.0475285171,197965.77333333335,184495.49206349207,166703.38461538462,6,6,171483.95617879054,175942.37962962964,167661.5652173913,156958.24311926606,0.0,3,3,149805.714511041,4,4,257689.80597014926,235413.72009569377,505,0,3,1,186810.63745318353,1026,3,1,3,5,183429.14705882352,0,134091.16279069768,1981.0,142156.42314049587,2,3,10,173401.8366219416,175202.21953255427,147000,1966,30,30,2.0,34
60,191004.99478714162,65.0,8125,164754.81837837838,180183.74675819985,176938.0475285171,192854.50632911394,184495.49206349207,210051.76404494382,6,5,171483.95617879054,163077.45045045044,167661.5652173913,156958.24311926606,0.0,3,3,225230.44204018547,4,3,165652.29590766,170670.57674418605,0,702,4,1,186810.63745318353,1481,3,1,3,6,183429.14705882352,3,202892.65632183908,1994.0,240052.6903409091,2,3,3,173401.8366219416,175202.21953255427,174000,2183,15,14,2.5,36
20,191004.99478714162,80.0,10400,164754.81837837838,180183.74675819985,176938.0475285171,189050.0684931507,184495.49206349207,175985.4779614325,7,5,171483.95617879054,163077.45045045044,167661.5652173913,204691.87191011236,189.0,3,3,149805.714511041,4,3,165652.29590766,170670.57674418605,0,1090,3,1,186810.63745318353,1370,3,1,3,6,183429.14705882352,3,202892.65632183908,1976.0,202068.86966824645,2,3,6,173401.8366219416,165260.59794520546,152000,2460,33,33,2.0,0
60,191004.99478714162,80.0,11029,206101.6652892562,180183.74675819985,181623.4258555133,189050.0684931507,180921.19589041095,210051.76404494382,6,7,171483.95617879054,163077.45045045044,167661.5652173913,204691.87191011236,220.0,3,3,149805.714511041,3,3,192789.65789473685,149493.6554054054,619,435,3,1,186810.63745318353,2654,4,1,4,9,183429.14705882352,4,202892.65632183908,1968.0,142156.42314049587,2,3,8,173401.8366219416,175202.21953255427,250000,3708,38,22,3.5,287
50,191004.99478714162,55.0,7642,164754.81837837838,180183.74675819985,181623.4258555133,210624.72549019608,184495.49206349207,143116.74025974027,7,8,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,4,3,132291.07534246575,3,3,165652.29590766,170670.57674418605,0,912,4,1,186810.63745318353,1426,3,1,4,7,183429.14705882352,4,134091.16279069768,1925.0,142156.42314049587,1,3,6,173401.8366219416,175202.21953255427,189950,2338,89,9,1.5,240
190,191004.99478714162,75.0,11625,164754.81837837838,180183.74675819985,176938.0475285171,136793.13513513515,184495.49206349207,175985.4779614325,5,4,218876.93356643355,175942.37962962964,167661.5652173913,156958.24311926606,0.0,3,3,225230.44204018547,3,3,192789.65789473685,149493.6554054054,841,198,5,1,186810.63745318353,1039,3,1,3,6,183429.14705882352,0,202892.65632183908,1965.0,142156.42314049587,2,3,4,173401.8366219416,175202.21953255427,131500,2078,45,45,2.5,0
20,191004.99478714162,81.0,9672,164754.81837837838,180183.74675819985,181623.4258555133,186555.7966101695,184495.49206349207,175985.4779614325,6,5,218876.93356643355,163077.45045045044,168112.38732394367,156958.24311926606,0.0,3,3,225230.44204018547,4,3,165652.29590766,235413.72009569377,338,702,3,1,186810.63745318353,1097,3,1,3,6,183429.14705882352,0,202892.65632183908,1986.0,142156.42314049587,2,3,5,173401.8366219416,175202.21953255427,152000,2137,26,25,2.0,0
20,191004.99478714162,70.0,7931,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,5,5,218876.93356643355,194573.0,168112.38732394367,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,149493.6554054054,1148,0,3,1,186810.63745318353,1148,3,1,3,6,183429.14705882352,0,202892.65632183908,1959.0,142156.42314049587,1,3,7,173401.8366219416,175202.21953255427,132500,2296,50,50,2.0,0
